timestamp,open,high,low,close,body,range,upper_wick,lower_wick,return_1,ma_5,ma_20,direction_next
2025-11-27 17:51:00,1.15333,1.1534,1.1533,1.15333,0.0,9.999999999998899e-05,7.00000000000145e-05,2.999999999997449e-05,8.670620469608536e-06,1.1533080000000002,1.1531305,0
2025-11-27 17:52:00,1.1534,1.1534,1.15332,1.15333,-7.00000000000145e-05,8.000000000008001e-05,0.0,1.0000000000065512e-05,0.0,1.1533120000000001,1.1531435,0
2025-11-27 17:53:00,1.15338,1.1534,1.1533,1.15332,-6.000000000017103e-05,9.999999999998899e-05,1.999999999990898e-05,1.999999999990898e-05,-8.67054529063438e-06,1.153322,1.1531565000000001,1
2025-11-27 17:54:00,1.15332,1.1534,1.1533,1.15336,4.0000000000040004e-05,9.999999999998899e-05,4.0000000000040004e-05,1.999999999990898e-05,3.4682481878434146e-05,1.153332,1.1531705,0
2025-11-27 17:55:00,1.15336,1.1534,1.1533,1.15334,-1.999999999990898e-05,9.999999999998899e-05,4.0000000000040004e-05,4.0000000000040004e-05,-1.7340639522744894e-05,1.153336,1.1531835000000001,0
2025-11-27 17:56:00,1.15331,1.15339,1.1533,1.15334,2.999999999997449e-05,8.999999999992347e-05,4.999999999988347e-05,1.0000000000065512e-05,0.0,1.1533380000000002,1.1531965,0
2025-11-27 17:57:00,1.15335,1.15339,1.15318,1.15328,-7.00000000000145e-05,0.00020999999999982144,3.999999999981796e-05,9.999999999998899e-05,-5.2022820677288806e-05,1.153328,1.1532069999999999,1
2025-11-27 17:58:00,1.15328,1.15331,1.15321,1.15329,9.999999999843467e-06,9.999999999998899e-05,2.0000000000131024e-05,7.00000000000145e-05,8.670921198605797e-06,1.153322,1.1532175,0
2025-11-27 17:59:00,1.1533,1.1533,1.15321,1.15329,-1.0000000000065512e-05,8.999999999992347e-05,0.0,7.999999999985796e-05,0.0,1.153308,1.153228,0
2025-11-27 18:00:00,1.15327,1.15336,1.15313,1.15322,-5.0000000000105516e-05,0.00022999999999995246,8.999999999992347e-05,8.999999999992347e-05,-6.0695922101117183e-05,1.153284,1.153237,1
2025-11-27 18:01:00,1.15321,1.15341,1.15307,1.15331,9.999999999998899e-05,0.00034000000000000696,9.999999999998899e-05,0.000140000000000029,7.804235098252121e-05,1.1532779999999998,1.153252,1
2025-11-27 18:02:00,1.15332,1.15338,1.15326,1.15335,3.0000000000196536e-05,0.00012000000000012001,2.999999999997449e-05,5.999999999994898e-05,3.4682782599659845e-05,1.153292,1.153267,1
2025-11-27 18:03:00,1.15332,1.15348,1.15331,1.15348,0.00016000000000016001,0.00017000000000000348,0.0,9.999999999843467e-06,0.0001127151341744348,1.15333,1.1532864999999999,0
2025-11-27 18:04:00,1.15348,1.15352,1.15328,1.15346,-2.0000000000131024e-05,0.00024000000000001798,4.0000000000040004e-05,0.00017999999999984695,-1.7338835523905693e-05,1.153364,1.1533075,1
2025-11-27 18:05:00,1.15347,1.15355,1.15343,1.15348,1.0000000000065512e-05,0.00012000000000012001,7.00000000000145e-05,4.0000000000040004e-05,1.733913616441818e-05,1.153416,1.1533295000000001,1
2025-11-27 18:06:00,1.15354,1.15365,1.15348,1.1536,5.999999999994898e-05,0.00017000000000000348,5.0000000000105516e-05,5.999999999994898e-05,0.00010403301314276803,1.153474,1.1533495,1
2025-11-27 18:07:00,1.15367,1.15368,1.15363,1.15364,-2.999999999997449e-05,5.0000000000105516e-05,1.0000000000065512e-05,1.0000000000065512e-05,3.4674063800421706e-05,1.1535319999999998,1.153366,0
2025-11-27 18:08:00,1.15365,1.15368,1.15358,1.15359,-6.000000000017103e-05,9.999999999998899e-05,2.999999999997449e-05,9.999999999843467e-06,-4.334107693915179e-05,1.153554,1.153382,1
2025-11-27 18:09:00,1.15358,1.15366,1.15358,1.15361,2.999999999997449e-05,7.999999999985796e-05,4.999999999988347e-05,0.0,1.733718218788205e-05,1.153584,1.153397,1
2025-11-27 18:10:00,1.15364,1.15369,1.15357,1.15369,5.0000000000105516e-05,0.00012000000000012001,0.0,7.00000000000145e-05,6.934752646059472e-05,1.1536259999999998,1.1534155,1
2025-11-27 18:11:00,1.1537,1.15383,1.15368,1.1537,0.0,0.00014999999999987246,0.00012999999999996348,1.999999999990898e-05,8.667839714204817e-06,1.153646,1.153434,0
2025-11-27 18:12:00,1.15369,1.15374,1.15367,1.15367,-2.0000000000131024e-05,7.00000000000145e-05,4.999999999988347e-05,0.0,-2.6003293750465062e-05,1.153652,1.153451,0
2025-11-27 18:13:00,1.15366,1.1537,1.15357,1.15357,-8.999999999992347e-05,0.00012999999999996348,4.0000000000040004e-05,0.0,-8.66798997980478e-05,1.153648,1.1534635,1
2025-11-27 18:14:00,1.15358,1.1536,1.15355,1.15359,9.999999999843467e-06,4.999999999988347e-05,1.0000000000065512e-05,2.999999999997449e-05,1.733748277077396e-05,1.153644,1.1534749999999998,1
2025-11-27 18:15:00,1.15357,1.15365,1.15357,1.1536,2.999999999997449e-05,8.000000000008001e-05,5.0000000000105516e-05,0.0,8.668591094052047e-06,1.153626,1.1534879999999998,0
2025-11-27 18:16:00,1.15358,1.15362,1.15353,1.15354,-4.0000000000040004e-05,9.000000000014552e-05,4.0000000000040004e-05,1.0000000000065512e-05,-5.2011095700410515e-05,1.153594,1.153498,1
2025-11-27 18:17:00,1.15355,1.15369,1.15352,1.15367,0.00011999999999989797,0.00017000000000000348,2.0000000000131024e-05,2.999999999997449e-05,0.00011269656882295642,1.153594,1.1535175,0
2025-11-27 18:18:00,1.15368,1.15369,1.15348,1.15348,-0.00019999999999997797,0.00021000000000004349,1.0000000000065512e-05,0.0,-0.000164691809616202,1.153576,1.153527,1
2025-11-27 18:19:00,1.1535,1.15354,1.15348,1.15351,1.0000000000065512e-05,5.999999999994898e-05,2.999999999997449e-05,1.999999999990898e-05,2.6008253285692007e-05,1.1535600000000001,1.153538,0
2025-11-27 18:20:00,1.15354,1.15355,1.15341,1.15341,-0.00012999999999996348,0.000140000000000029,1.0000000000065512e-05,0.0,-8.669192291355099e-05,1.1535220000000002,1.1535475,1
2025-11-27 18:21:00,1.15342,1.15344,1.15341,1.15342,0.0,2.999999999997449e-05,2.0000000000131024e-05,9.999999999843467e-06,8.669943905248445e-06,1.153498,1.153553,0
2025-11-27 18:22:00,1.15344,1.15344,1.15341,1.15341,-2.999999999997449e-05,2.999999999997449e-05,0.0,0.0,-8.669868738042652e-06,1.1534460000000002,1.153556,0
2025-11-27 18:23:00,1.15341,1.15342,1.15341,1.15341,0.0,9.999999999843467e-06,9.999999999843467e-06,0.0,0.0,1.153432,1.1535525,0
2025-11-27 18:24:00,1.1534,1.15341,1.15316,1.15316,-0.00024000000000001798,0.0002500000000000835,1.0000000000065512e-05,0.0,-0.00021674859763665122,1.153362,1.1535375,0
2025-11-27 18:25:00,1.15316,1.15317,1.15309,1.15312,-4.0000000000040004e-05,8.000000000008001e-05,1.0000000000065512e-05,2.999999999997449e-05,-3.4687294044211114e-05,1.1533039999999999,1.1535195,0
2025-11-27 18:26:00,1.1531,1.15313,1.15306,1.15312,1.999999999990898e-05,7.00000000000145e-05,1.0000000000065512e-05,4.0000000000040004e-05,0.0,1.153244,1.1534955,0
2025-11-27 18:27:00,1.1531,1.15312,1.15301,1.15308,-1.999999999990898e-05,0.00010999999999983245,1.999999999990898e-05,7.00000000000145e-05,-3.468849729415524e-05,1.153178,1.1534675,1
2025-11-27 18:28:00,1.15304,1.15312,1.15303,1.15312,7.999999999985796e-05,8.999999999992347e-05,0.0,1.0000000000065512e-05,3.468970062781018e-05,1.15312,1.153444,1
2025-11-27 18:29:00,1.15312,1.15339,1.15311,1.15337,0.0002500000000000835,0.00027999999999983594,1.999999999990898e-05,9.999999999843467e-06,0.00021680310808935843,1.153162,1.153432,1
2025-11-27 18:30:00,1.15338,1.15344,1.15328,1.1534,1.999999999990898e-05,0.00015999999999993797,4.0000000000040004e-05,9.999999999998899e-05,2.6010733762849014e-05,1.153218,1.1534175,0
2025-11-27 18:31:00,1.1534,1.15346,1.15333,1.1534,0.0,0.00012999999999996348,5.999999999994898e-05,7.00000000000145e-05,0.0,1.1532740000000001,1.1534024999999999,0
2025-11-27 18:32:00,1.1534,1.15344,1.15335,1.15339,-1.0000000000065512e-05,8.999999999992347e-05,4.0000000000040004e-05,3.999999999981796e-05,-8.670019074119573e-06,1.153336,1.1533885000000001,0
2025-11-27 18:33:00,1.1534,1.1534,1.1532,1.15322,-0.000180000000000069,0.00019999999999997797,0.0,1.999999999990898e-05,-0.0001473916021467181,1.153356,1.153371,0
2025-11-27 18:34:00,1.15323,1.15323,1.15313,1.15313,-9.999999999998899e-05,9.999999999998899e-05,0.0,0.0,-7.804235098241019e-05,1.153308,1.1533479999999998,0
2025-11-27 18:35:00,1.15314,1.15318,1.15298,1.15299,-0.0001500000000000945,0.00020000000000020002,4.0000000000040004e-05,1.0000000000065512e-05,-0.00012140868765886381,1.1532259999999999,1.1533175,1
2025-11-27 18:36:00,1.153,1.15302,1.15298,1.15301,1.0000000000065512e-05,4.0000000000040004e-05,9.999999999843467e-06,2.0000000000131024e-05,1.7346204217005834e-05,1.153148,1.153291,0
2025-11-27 18:37:00,1.15301,1.15301,1.15278,1.15279,-0.000220000000000109,0.0002300000000001745,0.0,1.0000000000065512e-05,-0.00019080493664414,1.153028,1.153247,1
2025-11-27 18:38:00,1.15279,1.15286,1.15278,1.15284,5.0000000000105516e-05,8.000000000008001e-05,1.999999999990898e-05,1.0000000000065512e-05,4.33730341173888e-05,1.152952,1.153215,1
2025-11-27 18:39:00,1.15284,1.15302,1.15284,1.15286,1.999999999990898e-05,0.00017999999999984695,0.00015999999999993797,0.0,1.7348461191390996e-05,1.152898,1.1531825,0
2025-11-27 18:40:00,1.15286,1.15289,1.15278,1.15282,-4.0000000000040004e-05,0.0001100000000000545,2.999999999997449e-05,4.0000000000040004e-05,-3.4696320455274154e-05,1.1528639999999999,1.153153,1
2025-11-27 18:41:00,1.15281,1.15285,1.15281,1.15283,2.0000000000131024e-05,4.0000000000040004e-05,1.999999999990898e-05,0.0,8.674381082984794e-06,1.152828,1.1531235,1
2025-11-27 18:42:00,1.15283,1.1529,1.15281,1.1529,7.00000000000145e-05,9.000000000014552e-05,0.0,2.0000000000131024e-05,6.0720140870662576e-05,1.1528500000000002,1.153098,0
2025-11-27 18:43:00,1.1529,1.1529,1.1529,1.1529,0.0,0.0,0.0,0.0,0.0,1.152862,1.1530725,1
2025-11-27 18:44:00,1.15295,1.15296,1.15289,1.15293,-1.999999999990898e-05,7.00000000000145e-05,1.0000000000065512e-05,4.0000000000040004e-05,2.602133749673996e-05,1.1528759999999998,1.1530610000000001,1
2025-11-27 18:45:00,1.15297,1.15297,1.15294,1.15296,-1.0000000000065512e-05,2.999999999997449e-05,0.0,1.999999999990898e-05,2.6020660404357798e-05,1.152904,1.153053,1
2025-11-27 18:46:00,1.15295,1.15309,1.15294,1.15308,0.00013000000000018552,0.00014999999999987246,9.999999999843467e-06,9.999999999843467e-06,0.00010407993338890087,1.1529539999999998,1.153051,1
2025-11-27 18:47:00,1.15313,1.15316,1.15308,1.15312,-1.0000000000065512e-05,7.999999999985796e-05,2.999999999997449e-05,3.999999999981796e-05,3.468970062781018e-05,1.152998,1.1530529999999999,1
2025-11-27 18:48:00,1.15318,1.15326,1.15317,1.15318,0.0,8.999999999992347e-05,7.999999999985796e-05,1.0000000000065512e-05,5.203274594167695e-05,1.153054,1.153056,0
2025-11-27 18:49:00,1.15315,1.15315,1.15304,1.15305,-9.999999999998899e-05,0.00010999999999983245,0.0,9.999999999843467e-06,-0.00011273175046411232,1.153078,1.15304,0
2025-11-27 18:50:00,1.15307,1.15307,1.15293,1.15295,-0.00012000000000012001,0.000140000000000029,0.0,1.999999999990898e-05,-8.672650795715775e-05,1.153076,1.1530175,0
2025-11-27 18:51:00,1.15297,1.15297,1.1526,1.15268,-0.0002900000000001235,0.00036999999999998145,0.0,7.999999999985796e-05,-0.0002341818812611196,1.152996,1.1529814999999999,0
2025-11-27 18:52:00,1.15269,1.15272,1.15262,1.15265,-4.0000000000040004e-05,9.999999999998899e-05,2.999999999997449e-05,2.999999999997449e-05,-2.602630391779215e-05,1.1529019999999999,1.1529444999999998,0
2025-11-27 18:53:00,1.15267,1.15271,1.15263,1.15264,-2.999999999997449e-05,7.999999999985796e-05,3.999999999981796e-05,1.0000000000065512e-05,-8.675660434498411e-06,1.1527939999999999,1.1529155000000002,1
2025-11-27 18:54:00,1.15265,1.1528,1.15263,1.15272,7.00000000000145e-05,0.00017000000000000348,8.000000000008001e-05,1.999999999990898e-05,6.940588561898942e-05,1.1527280000000002,1.152895,1
2025-11-27 18:55:00,1.15274,1.15278,1.1527,1.15278,3.999999999981796e-05,7.999999999985796e-05,0.0,4.0000000000040004e-05,5.20508015822152e-05,1.1526939999999999,1.1528845,0
2025-11-27 18:56:00,1.15278,1.15278,1.1527,1.15271,-7.00000000000145e-05,7.999999999985796e-05,0.0,9.999999999843467e-06,-6.072277451030228e-05,1.1526999999999998,1.1528695,0
2025-11-27 18:57:00,1.1527,1.15272,1.15257,1.15261,-9.000000000014552e-05,0.00014999999999987246,1.999999999990898e-05,3.999999999981796e-05,-8.675208855657424e-05,1.152692,1.1528604999999998,1
2025-11-27 18:58:00,1.15259,1.15274,1.1525,1.15264,5.0000000000105516e-05,0.00024000000000001798,9.999999999998899e-05,8.999999999992347e-05,2.602788454053595e-05,1.152692,1.1528505,1
2025-11-27 18:59:00,1.15263,1.15275,1.15263,1.15274,0.0001100000000000545,0.00011999999999989797,9.999999999843467e-06,0.0,8.675735702379228e-05,1.152696,1.1528445,1
2025-11-27 19:00:00,1.15273,1.1529,1.1527,1.15286,0.00012999999999996348,0.00019999999999997797,4.0000000000040004e-05,2.999999999997449e-05,0.00010409979700520822,1.152712,1.1528464999999999,1
2025-11-27 19:01:00,1.15286,1.15309,1.15286,1.153,0.000140000000000029,0.00022999999999995246,8.999999999992347e-05,0.0,0.00012143712159318198,1.1527699999999999,1.1528550000000002,0
2025-11-27 19:02:00,1.15302,1.15308,1.15289,1.15294,-7.999999999985796e-05,0.0001900000000001345,6.000000000017103e-05,5.0000000000105516e-05,-5.203816131826855e-05,1.1528360000000002,1.152857,0
2025-11-27 19:03:00,1.15294,1.15294,1.15268,1.15276,-0.000180000000000069,0.000260000000000149,0.0,8.000000000008001e-05,-0.00015612260828845592,1.15286,1.15285,0
2025-11-27 19:04:00,1.15275,1.15275,1.15266,1.15272,-2.999999999997449e-05,8.999999999992347e-05,0.0,5.999999999994898e-05,-3.469933030297856e-05,1.152856,1.1528395,1
2025-11-27 19:05:00,1.15272,1.15274,1.15268,1.15273,1.0000000000065512e-05,6.000000000017103e-05,1.0000000000065512e-05,4.0000000000040004e-05,8.675133597035867e-06,1.15283,1.152828,0
2025-11-27 19:06:00,1.15273,1.15273,1.15265,1.15269,-4.0000000000040004e-05,8.000000000008001e-05,0.0,4.0000000000040004e-05,-3.470023335905292e-05,1.152768,1.1528085,1
2025-11-27 19:07:00,1.15267,1.15273,1.15266,1.15273,5.999999999994898e-05,7.00000000000145e-05,0.0,1.0000000000065512e-05,3.4701437507056454e-05,1.152726,1.152789,0
2025-11-27 19:08:00,1.15272,1.15273,1.15268,1.1527,-1.999999999990898e-05,5.0000000000105516e-05,1.0000000000065512e-05,2.0000000000131024e-05,-2.6025175019261937e-05,1.152714,1.152765,1
2025-11-27 19:09:00,1.15273,1.15277,1.15271,1.15274,1.0000000000065512e-05,6.000000000017103e-05,2.999999999997449e-05,2.0000000000131024e-05,3.4701136462311766e-05,1.1527180000000001,1.1527495,0
2025-11-27 19:10:00,1.15273,1.15276,1.15267,1.15273,0.0,8.999999999992347e-05,2.999999999997449e-05,5.999999999994898e-05,-8.674983083878374e-06,1.1527180000000001,1.1527385,0
2025-11-27 19:11:00,1.15272,1.15273,1.15267,1.15267,-4.999999999988347e-05,5.999999999994898e-05,1.0000000000065512e-05,0.0,-5.2050350038523874e-05,1.152714,1.152738,0
2025-11-27 19:12:00,1.15267,1.15274,1.1526,1.15263,-4.0000000000040004e-05,0.000140000000000029,7.00000000000145e-05,2.999999999997449e-05,-3.470203961242202e-05,1.152694,1.152737,1
2025-11-27 19:13:00,1.15263,1.15289,1.15263,1.15273,9.999999999998899e-05,0.00025999999999992696,0.00015999999999993797,0.0,8.675810971436881e-05,1.1527,1.1527414999999999,1
2025-11-27 19:14:00,1.15277,1.15284,1.15272,1.15275,-2.0000000000131024e-05,0.00012000000000012001,7.00000000000145e-05,2.999999999997449e-05,1.7350116679359928e-05,1.1527020000000001,1.152743,0
2025-11-27 19:15:00,1.15276,1.15276,1.1527,1.1527,-5.999999999994898e-05,5.999999999994898e-05,0.0,0.0,-4.337453914537992e-05,1.1526960000000002,1.152739,0
2025-11-27 19:16:00,1.15269,1.15269,1.15262,1.15263,-5.999999999994898e-05,7.00000000000145e-05,0.0,1.0000000000065512e-05,-6.0726988808879057e-05,1.152688,1.152735,0
2025-11-27 19:17:00,1.15262,1.15262,1.15261,1.15262,0.0,1.0000000000065512e-05,0.0,1.0000000000065512e-05,-8.6758109715257e-06,1.1526859999999999,1.1527355000000001,1
2025-11-27 19:18:00,1.15262,1.15268,1.1526,1.15266,4.0000000000040004e-05,7.999999999985796e-05,1.999999999990898e-05,1.999999999990898e-05,3.47035449672628e-05,1.152672,1.1527365,0
2025-11-27 19:19:00,1.15264,1.15264,1.15251,1.15254,-0.00010000000000021103,0.00013000000000018552,0.0,2.999999999997449e-05,-0.0001041070220186846,1.1526299999999998,1.1527265,1
2025-11-27 19:20:00,1.15256,1.15256,1.15251,1.15255,-1.0000000000065512e-05,5.0000000000105516e-05,0.0,4.0000000000040004e-05,8.676488451708764e-06,1.1526,1.152711,1
2025-11-27 19:21:00,1.15257,1.15262,1.15257,1.15262,4.999999999988347e-05,4.999999999988347e-05,0.0,0.0,6.0734892195490886e-05,1.152598,1.152692,1
2025-11-27 19:22:00,1.15263,1.15291,1.15263,1.1529,0.00026999999999999247,0.000280000000000058,1.0000000000065512e-05,0.0,0.00024292481476995142,1.152654,1.15269,0
2025-11-27 19:23:00,1.1529,1.1529,1.15286,1.15287,-2.999999999997449e-05,4.0000000000040004e-05,0.0,1.0000000000065512e-05,-2.602133749673996e-05,1.1526960000000002,1.1526955,1
2025-11-27 19:24:00,1.15287,1.15298,1.15286,1.15298,0.00010999999999983245,0.00011999999999989797,0.0,1.0000000000065512e-05,9.54140536224557e-05,1.152784,1.1527085,0
2025-11-27 19:25:00,1.15295,1.15302,1.15295,1.15295,0.0,7.00000000000145e-05,7.00000000000145e-05,0.0,-2.6019531995324918e-05,1.1528639999999999,1.1527195000000001,1
2025-11-27 19:26:00,1.15297,1.15303,1.15297,1.15302,4.999999999988347e-05,5.999999999994898e-05,1.0000000000065512e-05,0.0,6.0713821067759355e-05,1.152944,1.152736,0
2025-11-27 19:27:00,1.15301,1.15302,1.15297,1.15301,0.0,4.999999999988347e-05,9.999999999843467e-06,4.0000000000040004e-05,-8.672876446014222e-06,1.152966,1.15275,0
2025-11-27 19:28:00,1.153,1.15303,1.15293,1.15296,-4.0000000000040004e-05,9.999999999998899e-05,2.999999999997449e-05,2.999999999997449e-05,-4.336475832833475e-05,1.152984,1.152763,0
2025-11-27 19:29:00,1.15297,1.15298,1.15294,1.15294,-2.999999999997449e-05,3.999999999981796e-05,9.999999999843467e-06,0.0,-1.7346655564742797e-05,1.152976,1.152773,1
2025-11-27 19:30:00,1.15294,1.153,1.15286,1.153,5.999999999994898e-05,0.000140000000000029,0.0,8.000000000008001e-05,5.204086942933728e-05,1.1529859999999998,1.1527865,0
2025-11-27 19:31:00,1.15298,1.15298,1.15282,1.15286,-0.00011999999999989797,0.00015999999999993797,0.0,4.0000000000040004e-05,-0.00012142237640944131,1.152954,1.152796,0
2025-11-27 19:32:00,1.15287,1.15288,1.15282,1.15284,-2.999999999997449e-05,5.999999999994898e-05,9.999999999843467e-06,2.0000000000131024e-05,-1.7348160227581566e-05,1.15292,1.1528065,0
2025-11-27 19:33:00,1.15283,1.15283,1.15275,1.15277,-5.999999999994898e-05,8.000000000008001e-05,0.0,2.0000000000131024e-05,-6.071961417020155e-05,1.152882,1.1528085000000001,1
2025-11-27 19:34:00,1.15277,1.15282,1.15274,1.1528,2.999999999997449e-05,7.999999999985796e-05,1.999999999990898e-05,2.999999999997449e-05,2.6024271970959134e-05,1.152854,1.152811,0
2025-11-27 19:35:00,1.15282,1.15282,1.15277,1.15279,-2.999999999997449e-05,4.999999999988347e-05,0.0,1.999999999990898e-05,-8.674531575381117e-06,1.1528120000000002,1.1528155,1
2025-11-27 19:36:00,1.15279,1.15287,1.15279,1.15283,4.0000000000040004e-05,8.000000000008001e-05,4.0000000000040004e-05,0.0,3.469842729386663e-05,1.152806,1.1528255,0
2025-11-27 19:37:00,1.15286,1.15288,1.1528,1.15283,-2.999999999997449e-05,7.999999999985796e-05,1.999999999990898e-05,2.999999999997449e-05,0.0,1.1528040000000002,1.152836,0
2025-11-27 19:38:00,1.15282,1.15284,1.15278,1.15279,-2.999999999997449e-05,6.000000000017103e-05,2.0000000000131024e-05,1.0000000000065512e-05,-3.469722335469605e-05,1.1528079999999998,1.1528425,1
2025-11-27 19:39:00,1.15277,1.15282,1.15277,1.15282,4.999999999988347e-05,4.999999999988347e-05,0.0,0.0,2.602382047034446e-05,1.152812,1.1528565,1
2025-11-27 19:40:00,1.15286,1.15289,1.15284,1.15289,2.999999999997449e-05,4.999999999988347e-05,0.0,1.999999999990898e-05,6.072066758044947e-05,1.1528319999999999,1.1528735,1
